,current_rating,player_id
2688,[856],[4176]
2689,[1372],[4178]
2690,[493],[4179]
2691,[469],[4180]
2692,[1709],[4181]
2693,[1160],[4183]
2694,[1035],[4184]
2695,[1054],[4185]
2696,[865],[4186]
2697,[1180],[4187]
2698,[735],[4188]
2699,[769],[4190]
2700,[810],[4191]
2701,[1086],[4192]
2702,[915],[4193]
2703,[938],[4194]
2704,[1394],[4195]
2705,[932],[4198]
2706,[1810],[4201]
2707,[1466],[4202]
2708,[1280],[4203]
2709,[1374],[4205]
2710,[953],[4206]
2711,[838],[4207]
2712,[813],[4208]
2713,[978],[4209]
2714,[1539],[4210]
2715,[1004],[4214]
2716,[982],[4215]
2717,[931],[4216]
2718,[1152],[4217]
2719,[906],[4218]
2720,[803],[4219]
2721,[901],[4220]
2722,[1166],[4221]
2723,[757],[4222]
2724,[996],[4223]
2725,[1197],[4224]
2726,[1013],[4225]
2727,[1294],[4226]
2728,[1498],[4227]
2729,[523],[4230]
2730,[1335],[4235]
2731,[1371],[4236]
2732,[1107],[4237]
2733,[830],[4238]
2734,[1043],[4239]
2735,[1059],[4240]
2736,[1419],[4241]
2737,[1384],[4242]
2738,[1645],[4243]
2739,[865],[4245]
2740,[2170],[4251]
2741,[1805],[4252]
2742,[1844],[4253]
2743,[862],[4257]
2744,[782],[4258]
2745,[1561],[4265]
2746,[2295],[4266]
2747,[1043],[4267]
2748,[2051],[4268]
2749,[999],[4269]
2750,[1089],[4272]
2751,[1172],[4273]
2752,[1089],[4274]
2753,[1491],[4275]
2754,[1224],[4276]
2755,[800],[4277]
2756,[971],[4278]
2757,[1005],[4279]
2758,[804],[4280]
2759,[1298],[4282]
2760,[1706],[4283]
2761,[1163],[4284]
2762,[1380],[4285]
2763,[1466],[4287]
2764,[1579],[4288]
2765,[801],[4290]
2766,[932],[4292]
2767,[981],[4293]
2768,[1080],[4294]
2769,[1207],[4298]
2770,[971],[4300]
2771,[826],[4301]
2772,[833],[4302]
2773,[1162],[4303]
2774,[1396],[4304]
2775,[1019],[4306]
2776,[808],[4307]
2777,[817],[4309]
2778,[1569],[4310]
2779,[1323],[4311]
2780,[1227],[4312]
2781,[1037],[4314]
2782,[735],[4315]
2783,[1431],[4316]
2784,[1361],[4317]
2785,[1754],[4318]
2786,[1605],[4319]
2787,[1552],[4320]
2788,[931],[4322]
2789,[1375],[4323]
2790,[1516],[4324]
2791,[1354],[4325]
2792,[1533],[4326]
2793,[2389],[4327]
2794,[2064],[4328]
2795,[1535],[4329]
2796,[1699],[4330]
2797,[1150],[4331]
2798,[921],[4332]
2799,[823],[4333]
2800,[1088],[4335]
2801,[887],[4336]
2802,[892],[4338]
2803,[1621],[4339]
2804,[1115],[4340]
2805,[1546],[4341]
2806,[1371],[4342]
2807,[915],[4344]
2808,[880],[4346]
2809,[1198],[4347]
2810,[626],[4349]
2811,[1944],[4359]
2812,[1359],[4360]
2813,[1295],[4363]
2814,[1393],[4364]
2815,[1359],[4365]
2816,[1017],[4366]
2817,[1021],[4367]
2818,[1156],[4368]
2819,[1192],[4369]
2820,[1123],[4370]
2821,[1238],[4371]
2822,[1252],[4372]
2823,[897],[4373]
2824,[865],[4374]
2825,[810],[4375]
2826,[738],[4376]
2827,[876],[4377]
2828,[1484],[4379]
2829,[902],[4380]
2830,[991],[4381]
2831,[1130],[4382]
2832,[1831],[4383]
2833,[1694],[4384]
2834,[1886],[4385]
2835,[1728],[4386]
2836,[1715],[4387]
2837,[1899],[4388]
2838,[1117],[4389]
2839,[1436],[4390]
2840,[1227],[4391]
2841,[1174],[4392]
2842,[783],[4393]
2843,[762],[4394]
2844,[1832],[4395]
2845,[1971],[4396]
2846,[1274],[4397]
2847,[1041],[4398]
2848,[831],[4399]
2849,[1463],[4400]
2850,[1687],[4401]
2851,[1393],[4402]
2852,[940],[4403]
2853,[1029],[4404]
2854,[1168],[4405]
2855,[1117],[4406]
2856,[1089],[4407]
2857,[1221],[4408]
2858,[2001],[4409]
2859,[1121],[4410]
2860,[1031],[4411]
2861,[1315],[4412]
2862,[917],[4413]
2863,[955],[4414]
2864,[1104],[4415]
2865,[1174],[4417]
2866,[1172],[4418]
2867,[890],[4419]
2868,[1319],[4420]
2869,[1201],[4421]
2870,[901],[4422]
2871,[999],[4423]
2872,[1147],[4424]
2873,[930],[4427]
2874,[1074],[4429]
2875,[839],[4430]
2876,[1696],[4432]
2877,[1637],[4433]
2878,[1682],[4434]
2879,[1147],[4435]
2880,[1237],[4436]
2881,[627],[4437]
2882,[477],[4438]
2883,[1093],[4439]
2884,[1302],[4441]
2885,[1574],[4442]
2886,[1230],[4444]
2887,[1412],[4445]
2888,[1189],[4446]
2889,[1450],[4447]
2890,[749],[4448]
2891,[930],[4449]
2892,[701],[4450]
2893,[1202],[4451]
2894,[778],[4452]
2895,[949],[4453]
2896,[1104],[4454]
2897,[1027],[4455]
2898,[949],[4456]
2899,[830],[4463]
2900,[475],[4464]
2901,[688],[4465]
2902,[485],[4466]
2903,[926],[4467]
2904,[937],[4469]
2905,[358],[4470]
2906,[617],[4472]
2907,[1404],[4473]
2908,[1165],[4474]
2909,[1292],[4475]
2910,[1261],[4476]
2911,[1383],[4481]
2912,[1484],[4482]
2913,[1355],[4483]
2914,[874],[4484]
2915,[1385],[4485]
2916,[962],[4486]
2917,[1032],[4487]
2918,[886],[4488]
2919,[1632],[4489]
2920,[1641],[4490]
2921,[1191],[4491]
2922,[1286],[4492]
2923,[911],[4493]
2924,[1125],[4494]
2925,[917],[4495]
2926,[1155],[4496]
2927,[724],[4497]
2928,[838],[4498]
2929,[1060],[4499]
2930,[1727],[4500]
2931,[815],[4501]
2932,[778],[4502]
2933,[921],[4503]
2934,[948],[4504]
2935,[1393],[4505]
2936,[1074],[4506]
2937,[1130],[4507]
2938,[1203],[4508]
2939,[462],[4518]
2940,[462],[4519]
2941,[498],[4520]
2942,[898],[4523]
2943,[702],[4525]
2944,[2189],[4530]
2945,[1261],[4531]
2946,[1182],[4532]
2947,[1334],[4533]
2948,[1785],[4534]
2949,[1291],[4535]
2950,[639],[4536]
2951,[1894],[4537]
2952,[1138],[4538]
2953,[1187],[4539]
2954,[931],[4540]
2955,[1837],[4541]
2956,[1133],[4542]
2957,[1292],[4543]
2958,[1018],[4544]
2959,[916],[4545]
2960,[884],[4547]
2961,[993],[4548]
2962,[864],[4549]
2963,[813],[4550]
2964,[1125],[4552]
2965,[1748],[4553]
2966,[1895],[4554]
2967,[1626],[4555]
2968,[1541],[4556]
2969,[1516],[4557]
2970,[1344],[4558]
2971,[1624],[4559]
2972,[1125],[4560]
2973,[1062],[4561]
2974,[1242],[4562]
2975,[791],[4563]
2976,[856],[4564]
2977,[890],[4565]
2978,[869],[4566]
2979,[895],[4567]
2980,[983],[4568]
2981,[876],[4569]
2982,[900],[4570]
2983,[1046],[4571]
2984,[1699],[4572]
2985,[2030],[4573]
2986,[1227],[4574]
2987,[1739],[4575]
2988,[1254],[4576]
2989,[934],[4577]
2990,[1369],[4578]
2991,[1422],[4580]
2992,[1112],[4581]
2993,[1013],[4582]
2994,[826],[4583]
2995,[834],[4584]
2996,[866],[4585]
2997,[428],[4586]
2998,[1187],[4588]
2999,[976],[4591]
3000,[775],[4592]
3001,[817],[4593]
3002,[922],[4594]
3003,[1693],[4597]
3004,[1272],[4598]
3005,[200],[4602]
3006,[1763],[4603]
3007,[1526],[4609]
3008,[1405],[4610]
3009,[1508],[4611]
3010,[936],[4612]
3011,[735],[4613]
3012,[1566],[4614]
3013,[1073],[4615]
3014,[862],[4616]
3015,[1049],[4617]
3016,[1201],[4622]
3017,[1124],[4623]
3018,[788],[4624]
3019,[924],[4625]
3020,[896],[4626]
3021,[621],[4635]
3022,[1368],[4637]
3023,[1157],[4638]
3024,[927],[4639]
3025,[1125],[4640]
3026,[1025],[4641]
3027,[1139],[4642]
3028,[1079],[4643]
3029,[881],[4644]
3030,[1094],[4645]
3031,[1108],[4646]
3032,[1204],[4647]
3033,[1134],[4648]
3034,[1225],[4649]
3035,[740],[4652]
3036,[1266],[4653]
3037,[770],[4654]
3038,[214],[4655]
3039,[740],[4656]
3040,[1031],[4657]
3041,[1150],[4659]
3042,[1136],[4661]
3043,[1691],[4662]
3044,[1036],[4663]
3045,[1078],[4664]
3046,[763],[4665]
3047,[1108],[4666]
3048,[1794],[4667]
3049,[1450],[4668]
3050,[1268],[4669]
3051,[1134],[4670]
3052,[2005],[4671]
3053,[1575],[4672]
3054,[1193],[4673]
3055,[1134],[4675]
3056,[1561],[4676]
3057,[857],[4677]
3058,[890],[4678]
3059,[962],[4679]
3060,[1503],[4681]
3061,[1443],[4682]
3062,[2093],[4684]
3063,[834],[4685]
3064,[858],[4686]
3065,[653],[4687]
3066,[1864],[4689]
3067,[1406],[4690]
3068,[1230],[4691]
3069,[1086],[4692]
3070,[1217],[4693]
3071,[1490],[4695]
3072,[1656],[4696]
3073,[915],[4701]
3074,[1036],[4702]
3075,[1596],[4706]
3076,[999],[4707]
3077,[1051],[4708]
3078,[1176],[4709]
3079,[900],[4710]
3080,[864],[4711]
3081,[863],[4712]
3082,[933],[4713]
3083,[1221],[4714]
3084,[1141],[4715]
3085,[846],[4716]
3086,[861],[4717]
3087,[893],[4720]
3088,[1156],[4721]
3089,[1160],[4722]
3090,[667],[4723]
3091,[745],[4724]
3092,[674],[4726]
3093,[955],[4728]
3094,[894],[4729]
3095,[740],[4730]
3096,[347],[4731]
3097,[673],[4732]
3098,[1111],[4733]
3099,[1096],[4734]
3100,[1475],[4735]
3101,[1026],[4736]
3102,[924],[4737]
3103,[1190],[4738]
3104,[911],[4739]
3105,[1154],[4740]
3106,[1678],[4741]
3107,[1333],[4742]
3108,[1244],[4743]
3109,[1343],[4744]
3110,[1405],[4745]
3111,[1108],[4746]
3112,[1018],[4747]
3113,[969],[4748]
3114,[1053],[4749]
3115,[977],[4750]
3116,[1974],[4751]
3117,[1526],[4752]
3118,[1234],[4753]
3119,[1664],[4754]
3120,[1180],[4755]
3121,[983],[4756]
3122,[879],[4758]
3123,[991],[4759]
3124,[1334],[4760]
3125,[1253],[4761]
3126,[2181],[4762]
3127,[1989],[4763]
3128,[2144],[4764]
3129,[1755],[4765]
3130,[2333],[4766]
3131,[1832],[4767]
3132,[2024],[4768]
3133,[1635],[4769]
3134,[1297],[4770]
3135,[1707],[4771]
3136,[1187],[4773]
3137,[949],[4775]
3138,[1210],[4776]
3139,[1491],[4777]
3140,[813],[4778]
3141,[996],[4779]
3142,[912],[4780]
3143,[941],[4784]
3144,[1018],[4785]
3145,[872],[4786]
3146,[994],[4787]
3147,[985],[4788]
3148,[1142],[4789]
3149,[1559],[4790]
3150,[1931],[4792]
3151,[1327],[4793]
3152,[1611],[4794]
3153,[844],[4795]
3154,[883],[4796]
3155,[1778],[4797]
3156,[1154],[4798]
3157,[868],[4799]
3158,[1194],[4805]
3159,[978],[4807]
3160,[944],[4808]
3161,[956],[4809]
3162,[714],[4811]
3163,[1466],[4812]
3164,[1522],[4813]
3165,[1741],[4814]
3166,[1494],[4815]
3167,[1073],[4816]
3168,[943],[4819]
3169,[1136],[4822]
3170,[1058],[4823]
3171,[774],[4824]
3172,[1314],[4825]
3173,[1075],[4826]
3174,[727],[4827]
3175,[979],[4828]
3176,[789],[4829]
3177,[987],[4831]
3178,[1051],[4832]
3179,[1555],[4835]
3180,[1332],[4836]
3181,[1430],[4837]
3182,[1616],[4838]
3183,[1597],[4839]
3184,[1611],[4840]
3185,[1093],[4841]
3186,[1150],[4842]
3187,[1181],[4844]
3188,[1363],[4845]
3189,[1376],[4846]
3190,[1086],[4847]
3191,[585],[4848]
3192,[810],[4849]
3193,[764],[4850]
3194,[668],[4852]
3195,[868],[4853]
3196,[1064],[4854]
3197,[964],[4855]
3198,[1271],[4856]
3199,[1097],[4857]
3200,[1607],[4858]
3201,[1263],[4859]
3202,[758],[4861]
3203,[1404],[4862]
3204,[1370],[4864]
3205,[1030],[4865]
3206,[999],[4866]
3207,[1119],[4867]
3208,[1323],[4868]
3209,[847],[4869]
3210,[905],[4871]
3211,[693],[4872]
3212,[828],[4873]
3213,[1126],[4875]
3214,[1105],[4877]
3215,[1081],[4878]
3216,[767],[4879]
3217,[840],[4880]
3218,[1126],[4881]
3219,[1081],[4883]
3220,[815],[4884]
3221,[1515],[4886]
3222,[947],[4887]
3223,[981],[4890]
3224,[813],[4894]
3225,[696],[4895]
3226,[1423],[4897]
3227,[1239],[4898]
3228,[1141],[4899]
3229,[913],[4903]
3230,[992],[4904]
3231,[1071],[4905]
3232,[1005],[4906]
3233,[781],[4907]
3234,[867],[4908]
3235,[1381],[4909]
3236,[1219],[4910]
3237,[1095],[4911]
3238,[1121],[4912]
3239,[980],[4913]
3240,[998],[4914]
3241,[1021],[4916]
3242,[1015],[4917]
3243,[995],[4919]
3244,[1094],[4921]
3245,[1230],[4922]
3246,[2112],[4923]
3247,[603],[4924]
3248,[1167],[4925]
3249,[817],[4926]
3250,[1119],[4927]
3251,[1112],[4929]
3252,[1236],[4930]
3253,[918],[4932]
3254,[1185],[4933]
3255,[777],[4934]
3256,[966],[4935]
3257,[872],[4936]
3258,[927],[4937]
3259,[1051],[4938]
3260,[921],[4939]
3261,[1093],[4940]
3262,[1302],[4941]
3263,[1113],[4942]
3264,[763],[4943]
3265,[2050],[4944]
3266,[1000],[4945]
3267,[945],[4946]
3268,[862],[4947]
3269,[745],[4948]
3270,[655],[4950]
3271,[1515],[4951]
3272,[1480],[4952]
3273,[2297],[4953]
3274,[2211],[4954]
3275,[1684],[4955]
3276,[1985],[4956]
3277,[1805],[4957]
3278,[894],[4958]
3279,[1661],[4959]
3280,[1945],[4961]
3281,[958],[4963]
3282,[1080],[4964]
3283,[1607],[4966]
3284,[1948],[4967]
3285,[1311],[4968]
3286,[833],[4969]
3287,[818],[4970]
3288,[720],[4971]
3289,[1430],[4972]
3290,[856],[4974]
3291,[1002],[4980]
3292,[1323],[4982]
3293,[993],[4983]
3294,[991],[4984]
3295,[1066],[4987]
3296,[1334],[4988]
3297,[981],[4989]
3298,[976],[4994]
3299,[1703],[4995]
3300,[1602],[4996]
3301,[1496],[4998]
3302,[1358],[4999]
3303,[1351],[5001]
3304,[1008],[5002]
3305,[1438],[5006]
3306,[1827],[5008]
3307,[1866],[5010]
3308,[2530],[5012]
3309,[1130],[5014]
3310,[1506],[5015]
3311,[1085],[5016]
3312,[1029],[5017]
3313,[924],[5018]
3314,[789],[5019]
3315,[721],[5020]
3316,[1428],[5022]
3317,[1024],[5023]
3318,[954],[5024]
3319,[1762],[5027]
3320,[1388],[5030]
3321,[1490],[5031]
3322,[1226],[5032]
3323,[936],[5033]
3324,[870],[5034]
3325,[1110],[5035]
3326,[1153],[5036]
3327,[943],[5037]
3328,[1025],[5038]
3329,[892],[5040]
3330,[929],[5042]
3331,[907],[5043]
3332,[841],[5046]
3333,[1004],[5047]
3334,[1679],[5052]
3335,[1846],[5053]
3336,[1692],[5054]
3337,[1198],[5055]
3338,[1291],[5056]
3339,[1057],[5057]
3340,[1056],[5058]
3341,[589],[5059]
3342,[1884],[5060]
3343,[1462],[5061]
3344,[1596],[5062]
3345,[1016],[5063]
3346,[1201],[5064]
3347,[992],[5065]
3348,[1844],[5066]
3349,[1012],[5067]
3350,[1110],[5068]
3351,[1529],[5069]
3352,[944],[5070]
3353,[1859],[5071]
3354,[1061],[5072]
3355,[987],[5073]
3356,[1272],[5074]
3357,[884],[5075]
3358,[1209],[5076]
3359,[1024],[5077]
3360,[1432],[5080]
3361,[1972],[5081]
3362,[1213],[5082]
3363,[944],[5083]
3364,[778],[5084]
3365,[1395],[5085]
3366,[1267],[5086]
3367,[841],[5088]
3368,[1245],[5090]
3369,[1170],[5091]
3370,[1189],[5093]
3371,[1021],[5094]
3372,[1019],[5096]
3373,[681],[5097]
3374,[947],[5098]
3375,[2050],[5100]
3376,[1890],[5106]
3377,[1295],[5108]
3378,[1655],[5111]
3379,[1417],[5113]
3380,[943],[5114]
3381,[1102],[5115]
3382,[864],[5117]
3383,[779],[5118]
3384,[1408],[5120]
3385,[1285],[5121]
3386,[1468],[5122]
3387,[1207],[5123]
3388,[1327],[5124]
3389,[1271],[5126]
3390,[659],[5129]
3391,[1080],[5130]
3392,[798],[5131]
3393,[918],[5132]
3394,[1559],[5133]
3395,[831],[5136]
3396,[1386],[5137]
3397,[1432],[5138]
3398,[911],[5139]
3399,[635],[5140]
3400,[854],[5141]
3401,[1369],[5142]
3402,[1512],[5143]
3403,[1312],[5144]
3404,[1928],[5145]
3405,[1424],[5146]
3406,[1078],[5147]
3407,[1121],[5148]
3408,[1606],[5149]
3409,[882],[5150]
3410,[1197],[5153]
3411,[1017],[5154]
3412,[547],[5155]
3413,[558],[5157]
3414,[1179],[5158]
3415,[1304],[5159]
3416,[1336],[5162]
3417,[933],[5163]
3418,[1022],[5164]
3419,[1607],[5165]
3420,[824],[5166]
3421,[951],[5167]
3422,[1207],[5168]
3423,[1005],[5169]
3424,[1409],[5170]
3425,[1383],[5173]
3426,[1890],[5175]
3427,[1394],[5176]
3428,[1007],[5182]
3429,[1029],[5186]
3430,[924],[5187]
3431,[903],[5192]
3432,[1134],[5194]
3433,[824],[5197]
3434,[712],[5203]
3435,[1180],[5204]
3436,[799],[5205]
3437,[763],[5206]
3438,[2418],[5209]
3439,[1240],[5210]
3440,[1204],[5211]
3441,[1875],[5212]
3442,[1467],[5213]
3443,[1126],[5214]
3444,[1005],[5215]
3445,[880],[5216]
3446,[1430],[5217]
3447,[908],[5219]
3448,[802],[5220]
3449,[789],[5221]
3450,[1016],[5222]
3451,[1543],[5223]
3452,[1600],[5225]
3453,[1347],[5228]
3454,[1520],[5229]
3455,[1409],[5230]
3456,[1564],[5231]
3457,[1277],[5232]
3458,[1797],[5236]
3459,[1209],[5237]
3460,[999],[5238]
3461,[968],[5239]
3462,[1423],[5240]
3463,[2082],[5241]
3464,[2028],[5242]
3465,[1402],[5243]
3466,[1130],[5244]
3467,[978],[5245]
3468,[1640],[5246]
3469,[1080],[5247]
3470,[2353],[5248]
3471,[787],[5250]
3472,[1540],[5252]
3473,[1504],[5253]
3474,[1467],[5254]
3475,[479],[5255]
3476,[2052],[5257]
3477,[1831],[5258]
3478,[1719],[5259]
3479,[1206],[5260]
3480,[1698],[5261]
3481,[718],[5262]
3482,[870],[5263]
3483,[1198],[5264]
3484,[1348],[5265]
3485,[1485],[5266]
3486,[1058],[5267]
3487,[1056],[5268]
3488,[686],[5269]
3489,[1716],[5270]
3490,[1157],[5271]
3491,[1129],[5272]
3492,[994],[5273]
3493,[2100],[5276]
3494,[2068],[5277]
3495,[2047],[5278]
3496,[1313],[5279]
3497,[1414],[5280]
3498,[938],[5281]
3499,[946],[5282]
3500,[1202],[5283]
3501,[807],[5284]
3502,[945],[5285]
3503,[622],[5286]
3504,[899],[5288]
3505,[784],[5289]
3506,[1042],[5290]
3507,[783],[5291]
3508,[1253],[5292]
3509,[2003],[5294]
3510,[800],[5295]
3511,[1027],[5296]
3512,[1029],[5297]
3513,[1017],[5298]
3514,[786],[5299]
3515,[1702],[5300]
3516,[964],[5301]
3517,[798],[5303]
3518,[875],[5304]
3519,[740],[5305]
3520,[967],[5306]
3521,[1113],[5307]
3522,[1091],[5308]
3523,[1285],[5309]
3524,[1673],[5310]
3525,[2001],[5311]
3526,[1265],[5313]
3527,[1468],[5314]
3528,[951],[5316]
3529,[686],[5317]
3530,[634],[5318]
3531,[1081],[5319]
3532,[896],[5320]
3533,[1000],[5321]
3534,[853],[5323]
3535,[738],[5324]
3536,[850],[5325]
3537,[1302],[5326]
3538,[1900],[5328]
3539,[823],[5329]
3540,[835],[5330]
3541,[976],[5331]
3542,[1660],[5332]
3543,[1874],[5333]
3544,[1884],[5334]
3545,[1148],[5336]
3546,[833],[5337]
3547,[819],[5338]
3548,[1261],[5339]
3549,[1269],[5340]
3550,[1102],[5341]
3551,[1001],[5342]
3552,[1328],[5343]
3553,[878],[5344]
3554,[1897],[5348]
3555,[838],[5351]
3556,[975],[5352]
3557,[932],[5354]
3558,[1112],[5360]
3559,[1873],[5362]
3560,[1138],[5363]
3561,[939],[5365]
3562,[1299],[5374]
3563,[1382],[5375]
3564,[1787],[5377]
3565,[1226],[5378]
3566,[1187],[5379]
3567,[1075],[5380]
3568,[1444],[5381]
3569,[1122],[5382]
3570,[999],[5383]
3571,[908],[5384]
3572,[969],[5385]
3573,[958],[5386]
3574,[1334],[5387]
3575,[1126],[5388]
3576,[1258],[5389]
3577,[1220],[5390]
3578,[1060],[5391]
3579,[787],[5392]
3580,[837],[5393]
3581,[738],[5394]
3582,[733],[5396]
3583,[1002],[5397]
3584,[853],[5398]
3585,[993],[5399]
3586,[910],[5400]
3587,[1142],[5402]
3588,[1314],[5403]
3589,[1065],[5405]
3590,[1209],[5407]
3591,[1021],[5408]
3592,[873],[5410]
3593,[774],[5411]
3594,[715],[5412]
3595,[573],[5415]
3596,[770],[5416]
3597,[2203],[5417]
3598,[2389],[5418]
3599,[1208],[5419]
3600,[1121],[5422]
3601,[1219],[5423]
3602,[1454],[5424]
3603,[933],[5426]
3604,[912],[5427]
3605,[941],[5428]
3606,[765],[5429]
3607,[832],[5430]
3608,[872],[5431]
3609,[1002],[5433]
3610,[908],[5434]
3611,[1093],[5435]
3612,[1280],[5436]
3613,[806],[5438]
3614,[890],[5439]
3615,[1203],[5440]
3616,[1090],[5441]
3617,[1417],[5442]
3618,[1127],[5444]
3619,[1014],[5445]
3620,[828],[5446]
3621,[1826],[5447]
3622,[1805],[5448]
3623,[1380],[5449]
3624,[1414],[5450]
3625,[1407],[5451]
3626,[888],[5452]
3627,[1848],[5453]
3628,[1276],[5454]
3629,[1284],[5455]
3630,[1459],[5456]
3631,[1686],[5457]
3632,[1092],[5458]
3633,[927],[5460]
3634,[1226],[5461]
3635,[1342],[5462]
3636,[964],[5463]
3637,[846],[5464]
3638,[918],[5465]
3639,[832],[5466]
3640,[1774],[5467]
3641,[1399],[5468]
3642,[1272],[5469]
3643,[1006],[5470]
3644,[1262],[5471]
3645,[1146],[5472]
3646,[1538],[5473]
3647,[1185],[5474]
3648,[1211],[5475]
3649,[1594],[5476]
3650,[980],[5477]
3651,[820],[5478]
3652,[1695],[5479]
3653,[1634],[5480]
3654,[1231],[5481]
3655,[1312],[5483]
3656,[1294],[5484]
3657,[1751],[5485]
3658,[817],[5486]
3659,[2280],[5487]
3660,[2178],[5488]
3661,[1953],[5489]
3662,[1681],[5490]
3663,[1432],[5491]
3664,[1175],[5492]
3665,[1182],[5493]
3666,[1373],[5494]
3667,[1417],[5495]
3668,[1635],[5496]
3669,[1254],[5497]
3670,[1148],[5498]
3671,[1738],[5500]
3672,[803],[5501]
3673,[1465],[5503]
3674,[1032],[5505]
3675,[977],[5506]
3676,[832],[5507]
3677,[1023],[5508]
3678,[1041],[5511]
3679,[721],[5512]
3680,[1854],[5515]
3681,[1277],[5516]
3682,[1448],[5517]
3683,[1470],[5520]
3684,[1432],[5521]
3685,[1483],[5523]
3686,[1043],[5524]
3687,[1172],[5525]
3688,[1275],[5526]
3689,[949],[5527]
3690,[1636],[5528]
3691,[1607],[5529]
3692,[1221],[5530]
3693,[1237],[5531]
3694,[1011],[5532]
3695,[608],[5533]
3696,[862],[5537]
3697,[1044],[5538]
3698,[795],[5539]
3699,[1333],[5540]
3700,[1296],[5543]
3701,[1929],[5550]
3702,[2270],[5551]
3703,[1628],[5552]
3704,[1378],[5553]
3705,[1978],[5554]
3706,[778],[5555]
3707,[2030],[5557]
3708,[1054],[5558]
3709,[1001],[5563]
3710,[824],[5565]
3711,[1175],[5566]
3712,[856],[5567]
3713,[1026],[5568]
3714,[1148],[5569]
3715,[1220],[5570]
3716,[1835],[5571]
3717,[1749],[5572]
3718,[1908],[5573]
3719,[1212],[5574]
3720,[1963],[5575]
3721,[1966],[5577]
3722,[1329],[5578]
3723,[1689],[5579]
3724,[1129],[5580]
3725,[981],[5582]
3726,[1663],[5583]
3727,[1085],[5584]
3728,[910],[5585]
3729,[1644],[5588]
3730,[2070],[5589]
3731,[680],[5590]
3732,[785],[5591]
3733,[1020],[5592]
3734,[1940],[5593]
3735,[1441],[5595]
3736,[1944],[5597]
3737,[1262],[5598]
3738,[835],[5599]
3739,[791],[5600]
3740,[855],[5601]
3741,[940],[5603]
3742,[1730],[5605]
3743,[1311],[5606]
3744,[1087],[5607]
3745,[1225],[5608]
3746,[1232],[5609]
3747,[1168],[5610]
3748,[1360],[5612]
3749,[1557],[5613]
3750,[1760],[5614]
3751,[1550],[5615]
3752,[1354],[5616]
3753,[2010],[5617]
3754,[1033],[5619]
3755,[782],[5620]
3756,[1239],[5621]
3757,[1460],[5622]
3758,[1781],[5624]
3759,[1678],[5628]
3760,[2014],[5629]
3761,[1340],[5630]
3762,[1130],[5631]
3763,[1258],[5632]
3764,[1193],[5633]
3765,[1539],[5634]
3766,[1299],[5635]
3767,[1362],[5636]
3768,[1254],[5637]
3769,[1597],[5638]
3770,[1244],[5639]
3771,[1075],[5640]
3772,[1543],[5641]
3773,[1386],[5642]
3774,[978],[5643]
3775,[882],[5644]
3776,[990],[5645]
3777,[1190],[5646]
3778,[1208],[5647]
3779,[1105],[5648]
3780,[895],[5649]
3781,[991],[5650]
3782,[652],[5651]
3783,[888],[5652]
3784,[719],[5654]
3785,[733],[5655]
3786,[825],[5656]
3787,[767],[5657]
3788,[1390],[5658]
3789,[1254],[5659]
3790,[1210],[5661]
3791,[1004],[5662]
3792,[1198],[5663]
3793,[924],[5664]
3794,[805],[5665]
3795,[905],[5666]
3796,[799],[5667]
3797,[934],[5668]
3798,[1204],[5669]
3799,[2092],[5670]
3800,[1628],[5671]
3801,[1595],[5672]
3802,[1425],[5673]
3803,[1511],[5674]
3804,[2368],[5676]
3805,[1819],[5677]
3806,[1940],[5678]
3807,[1459],[5679]
3808,[1093],[5681]
3809,[1180],[5682]
3810,[1915],[5683]
3811,[2110],[5685]
3812,[891],[5686]
3813,[1640],[5688]
3814,[1090],[5689]
3815,[1312],[5690]
3816,[894],[5691]
3817,[1101],[5692]
3818,[668],[5693]
3819,[976],[5694]
3820,[778],[5695]
3821,[2097],[5698]
3822,[1847],[5699]
3823,[929],[5701]
3824,[785],[5702]
3825,[1307],[5703]
3826,[1518],[5704]
3827,[1444],[5705]
3828,[1633],[5706]
3829,[1454],[5707]
3830,[1506],[5708]
3831,[1425],[5709]
3832,[720],[5711]
3833,[954],[5712]
3834,[1289],[5713]
3835,[833],[5714]
3836,[937],[5715]
3837,[1022],[5716]
3838,[975],[5717]
3839,[974],[5718]
3840,[896],[5719]
3841,[876],[5720]
3842,[1108],[5722]
3843,[1182],[5723]
3844,[1031],[5724]
3845,[850],[5725]
3846,[979],[5726]
3847,[880],[5727]
3848,[1009],[5728]
3849,[778],[5729]
3850,[1193],[5730]
3851,[1188],[5732]
3852,[1180],[5733]
3853,[1149],[5734]
3854,[1618],[5735]
3855,[1091],[5736]
3856,[1413],[5737]
3857,[1222],[5738]
3858,[1238],[5739]
3859,[1227],[5742]
3860,[1602],[5743]
3861,[1117],[5744]
3862,[851],[5745]
3863,[1325],[5746]
3864,[876],[5747]
3865,[998],[5748]
3866,[994],[5749]
3867,[803],[5750]
3868,[896],[5751]
3869,[1391],[5752]
3870,[621],[5753]
3871,[813],[5754]
3872,[1124],[5756]
3873,[1024],[5757]
3874,[980],[5758]
3875,[864],[5759]
3876,[815],[5760]
3877,[895],[5761]
3878,[1500],[5765]
3879,[814],[5766]
3880,[1024],[5767]
3881,[1047],[5768]
3882,[770],[5769]
3883,[1195],[5771]
3884,[1174],[5772]
3885,[1255],[5773]
3886,[939],[5774]
3887,[1066],[5775]
3888,[796],[5776]
